NCRAS_Draw	Stage	Months	CSS	Age
Cervix	III	15	0.7609112548828125	55-59
Cervix	III	18	0.704583740234375	55-59
Cervix	III	21	0.6470329284667968	55-59
Cervix	III	24	0.6070725250244141	55-59
Cervix	III	27	0.6077223968505859	55-59
Cervix	III	30	0.5813423919677735	55-59
Cervix	III	33	0.5527801513671875	55-59
Cervix	III	36	0.5533505249023437	55-59
Cervix	III	39	0.553964958190918	55-59
Cervix	III	42	0.5085122680664063	55-59
Cervix	III	45	0.5090765380859374	55-59
Cervix	III	48	0.5096469497680665	55-59
Cervix	III	51	0.5102652359008789	55-59
Cervix	III	54	0.5108842849731445	55-59
Cervix	III	57	0.5115041732788086	55-59
Cervix	III	60	0.5121247863769531	55-59
Cervix	IV	0.9959999620914459	0.9266094207763672	55-59
Cervix	IV	2.003999948501587	0.8337967681884766	55-59
Cervix	IV	3	0.8152516174316407	55-59
Cervix	IV	3.996000051498413	0.7869397735595703	55-59
Cervix	IV	5.003999948501587	0.7296342468261718	55-59
Cervix	IV	6	0.7008930206298828	55-59
Cervix	IV	9	0.608812255859375	55-59
Cervix	IV	12	0.5282397842407227	55-59
Cervix	IV	15	0.44175765991210936	55-59
Cervix	IV	18	0.3350957489013672	55-59
Cervix	IV	21	0.32030620574951174	55-59
Cervix	IV	24	0.3038585472106934	55-59
Cervix	IV	27	0.30427911758422854	55-59
Cervix	IV	30	0.28202972412109373	55-59
Cervix	IV	33	0.2587575340270996	55-59
Cervix	IV	36	0.2094864273071289	55-59
Cervix	IV	39	0.20976383209228516	55-59
Cervix	IV	42	0.21005151748657228	55-59
Cervix	IV	45	0.21031002044677735	55-59
Cervix	IV	48	0.21045326232910155	55-59
Cervix	IV	51	0.21061479568481445	55-59
Cervix	IV	54	0.21078489303588868	55-59
Cervix	IV	57	0.19868906021118163	55-59
Cervix	IV	60	0.19926464080810546	55-59
Cervix	Unknown/missing	0.9959999620914459	0.9584759521484375	55-59
Cervix	Unknown/missing	2.003999948501587	0.9118173217773438	55-59
Cervix	Unknown/missing	3	0.8835649108886718	55-59
Cervix	Unknown/missing	3.996000051498413	0.8742429351806641	55-59
Cervix	Unknown/missing	5.003999948501587	0.850045166015625	55-59
Cervix	Unknown/missing	6	0.8453640747070312	55-59
Cervix	Unknown/missing	9	0.8105486297607422	55-59
Cervix	Unknown/missing	12	0.7955056762695313	55-59
Cervix	Unknown/missing	15	0.780007095336914	55-59
Cervix	Unknown/missing	18	0.7695115661621094	55-59
Cervix	Unknown/missing	21	0.7465876007080078	55-59
Cervix	Unknown/missing	24	0.7351778411865234	55-59
Cervix	Unknown/missing	27	0.7110540771484375	55-59
Cervix	Unknown/missing	30	0.6991452026367188	55-59
Cervix	Unknown/missing	33	0.6868331146240234	55-59
Cervix	Unknown/missing	36	0.6742064666748047	55-59
Cervix	Unknown/missing	39	0.6406761169433594	55-59
Cervix	Unknown/missing	42	0.6415577697753906	55-59
Cervix	Unknown/missing	45	0.6347034454345704	55-59
Cervix	Unknown/missing	48	0.6270082473754883	55-59
Cervix	Unknown/missing	51	0.6279386901855468	55-59
Cervix	Unknown/missing	54	0.6288766860961914	55-59
Cervix	Unknown/missing	57	0.6298208999633789	55-59
Cervix	Unknown/missing	60	0.6307665252685547	55-59
Breast	I	0.9959999620914459	0.999	55-59
Breast	I	2.003999948501587	0.999	55-59
Breast	I	3	0.999	55-59
Breast	I	3.996000051498413	0.999	55-59
Breast	I	5.003999948501587	0.999	55-59
Breast	I	6	0.999	55-59
Breast	I	9	0.999	55-59
Breast	I	12	0.999	55-59
Breast	I	15	0.999	55-59
Breast	I	18	0.999	55-59
Breast	I	21	0.999	55-59
Breast	I	24	0.999	55-59
Breast	I	27	0.999	55-59
Breast	I	30	0.9998696899414062	55-59
Breast	I	33	0.9999080657958984	55-59
Breast	I	36	0.9993348693847657	55-59
Breast	I	39	0.9992710876464844	55-59
Breast	I	42	0.9982448577880859	55-59
Breast	I	45	0.997179183959961	55-59
Breast	I	48	0.9971080780029297	55-59
Breast	I	51	0.9963768768310547	55-59
Breast	I	54	0.9963377380371093	55-59
Breast	I	57	0.996849136352539	55-59
Breast	I	60	0.994117660522461	55-59
Breast	II	0.9959999620914459	0.9999861907958985	55-59
Breast	II	2.003999948501587	0.9998551940917969	55-59
Breast	II	3	0.9999448394775391	55-59
Breast	II	3.996000051498413	0.999	55-59
Breast	II	5.003999948501587	0.9997587585449219	55-59
Breast	II	6	0.9993589782714843	55-59
Breast	II	9	0.9987019348144531	55-59
Breast	II	12	0.9974260711669922	55-59
Breast	II	15	0.9949944305419922	55-59
Breast	II	18	0.9926428985595703	55-59
Breast	II	21	0.9891105651855469	55-59
Breast	II	24	0.9850507354736329	55-59
Breast	II	27	0.9803431701660156	55-59
Breast	II	30	0.9749917602539062	55-59
Breast	II	33	0.9716056823730469	55-59
Breast	II	36	0.9696650695800781	55-59
Breast	II	39	0.9675138092041016	55-59
Breast	II	42	0.9618150329589844	55-59
Breast	II	45	0.9559444427490235	55-59
Breast	II	48	0.9517090606689453	55-59
Breast	II	51	0.9459852600097656	55-59
Breast	II	54	0.9415520477294922	55-59
Breast	II	57	0.9377153015136719	55-59
Breast	II	60	0.9362084197998047	55-59
Breast	III	0.9959999620914459	0.9993516540527344	55-59
Breast	III	2.003999948501587	0.9991848754882813	55-59
Breast	III	3	0.998003158569336	55-59
Breast	III	3.996000051498413	0.9973094177246093	55-59
Breast	III	5.003999948501587	0.9965955352783203	55-59
Breast	III	6	0.9953343963623047	55-59
Breast	III	9	0.991919174194336	55-59
Breast	III	12	0.9813157653808594	55-59
Breast	III	15	0.9684075927734375	55-59
Breast	III	18	0.9521694946289062	55-59
Breast	III	21	0.9368096160888671	55-59
Breast	III	24	0.9217205047607422	55-59
Breast	III	27	0.9103618621826172	55-59
Breast	III	30	0.892396469116211	55-59
Breast	III	33	0.8816472625732422	55-59
Breast	III	36	0.8757319641113281	55-59
Breast	III	39	0.8639928436279297	55-59
Breast	III	42	0.8473037719726563	55-59
Breast	III	45	0.8363808441162109	55-59
Breast	III	48	0.8285137939453125	55-59
Breast	III	51	0.8149180603027344	55-59
Breast	III	54	0.8084838104248047	55-59
Breast	III	57	0.8049601745605469	55-59
Breast	III	60	0.800245132446289	55-59
Breast	IV	0.9959999620914459	0.9444947052001953	55-59
Breast	IV	2.003999948501587	0.9137042236328125	55-59
Breast	IV	3	0.882412338256836	55-59
Breast	IV	3.996000051498413	0.8595121765136718	55-59
Breast	IV	5.003999948501587	0.841854476928711	55-59
Breast	IV	6	0.8375580596923828	55-59
Breast	IV	9	0.8066049957275391	55-59
Breast	IV	12	0.7702584838867188	55-59
Breast	IV	15	0.735436782836914	55-59
Breast	IV	18	0.6940523529052735	55-59
Breast	IV	21	0.6546384429931641	55-59
Breast	IV	24	0.6188843154907226	55-59
Breast	IV	27	0.586855697631836	55-59
Breast	IV	30	0.537846565246582	55-59
Breast	IV	33	0.4977082061767578	55-59
Breast	IV	36	0.4773248291015625	55-59
Breast	IV	39	0.436507453918457	55-59
Breast	IV	42	0.4162712860107422	55-59
Breast	IV	45	0.39618778228759766	55-59
Breast	IV	48	0.38327869415283206	55-59
Breast	IV	51	0.3640726089477539	55-59
Breast	IV	54	0.3416422653198242	55-59
Breast	IV	57	0.33691173553466797	55-59
Breast	IV	60	0.33099922180175784	55-59
Breast	Unknown/missing	0.9959999620914459	0.9888475799560547	55-59
Breast	Unknown/missing	2.003999948501587	0.9871932983398437	55-59
Breast	Unknown/missing	3	0.984184799194336	55-59
Breast	Unknown/missing	3.996000051498413	0.9824718475341797	55-59
Breast	Unknown/missing	5.003999948501587	0.9800517272949218	55-59
Breast	Unknown/missing	6	0.976199722290039	55-59
Breast	Unknown/missing	9	0.9691789245605469	55-59
Breast	Unknown/missing	12	0.9655142974853516	55-59
Breast	Unknown/missing	15	0.957789306640625	55-59
Breast	Unknown/missing	18	0.946435317993164	55-59
Breast	Unknown/missing	21	0.9354673767089844	55-59
Breast	Unknown/missing	24	0.9231182861328125	55-59
Breast	Unknown/missing	27	0.9166806030273438	55-59
Breast	Unknown/missing	30	0.9088975524902344	55-59
Breast	Unknown/missing	33	0.9017659759521485	55-59
Breast	Unknown/missing	36	0.894325942993164	55-59
Breast	Unknown/missing	39	0.8822544860839844	55-59
Breast	Unknown/missing	42	0.8729799652099609	55-59
Breast	Unknown/missing	45	0.8727450561523438	55-59
Breast	Unknown/missing	48	0.8660329437255859	55-59
Breast	Unknown/missing	51	0.8615216827392578	55-59
Breast	Unknown/missing	54	0.854605941772461	55-59
Breast	Unknown/missing	57	0.8538063049316407	55-59
Breast	Unknown/missing	60	0.8485929870605469	55-59
Bladder	I	0.9959999620914459	0.999	55-59
Bladder	I	2.003999948501587	0.997190933227539	55-59
Bladder	I	3	0.996395492553711	55-59
Bladder	I	3.996000051498413	0.9955818939208985	55-59
Bladder	I	5.003999948501587	0.9920965576171875	55-59
Bladder	I	6	0.9912346649169922	55-59
Bladder	I	9	0.9815984344482422	55-59
Bladder	I	12	0.980114974975586	55-59
Bladder	I	15	0.9708606719970703	55-59
Bladder	I	18	0.9659109497070313	55-59
Bladder	I	21	0.9622847747802734	55-59
Bladder	I	24	0.95830810546875	55-59
Bladder	I	27	0.9502558135986328	55-59
Bladder	I	30	0.9437070465087891	55-59
Bladder	I	33	0.9365263366699219	55-59
Bladder	I	36	0.9308441162109375	55-59
Bladder	I	39	0.9247924041748047	55-59
Bladder	I	42	0.9208448791503906	55-59
Bladder	I	45	0.9225529479980469	55-59
Bladder	I	48	0.9133712768554687	55-59
Bladder	I	51	0.9151532745361328	55-59
Bladder	I	54	0.9070945739746094	55-59
Bladder	I	57	0.8921653747558593	55-59
Bladder	I	60	0.8874028015136719	55-59
Bladder	II	0.9959999620914459	0.9934342193603516	55-59
Bladder	II	2.003999948501587	0.9796291351318359	55-59
Bladder	II	3	0.9655948638916015	55-59
Bladder	II	3.996000051498413	0.953795166015625	55-59
Bladder	II	5.003999948501587	0.9293853759765625	55-59
Bladder	II	6	0.9248021697998047	55-59
Bladder	II	9	0.8893706512451172	55-59
Bladder	II	12	0.8653694152832031	55-59
Bladder	II	15	0.8005811309814453	55-59
Bladder	II	18	0.7698155975341797	55-59
Bladder	II	21	0.7541944122314453	55-59
Bladder	II	24	0.7375143432617187	55-59
Bladder	II	27	0.7082632446289062	55-59
Bladder	II	30	0.6933099365234375	55-59
Bladder	II	33	0.6691519165039063	55-59
Bladder	II	36	0.6474785614013672	55-59
Bladder	II	39	0.6436872863769532	55-59
Bladder	II	42	0.6394441604614258	55-59
Bladder	II	45	0.6406944274902344	55-59
Bladder	II	48	0.6060784530639648	55-59
Bladder	II	51	0.6073659515380859	55-59
Bladder	II	54	0.6086268997192383	55-59
Bladder	II	57	0.6098700714111328	55-59
Bladder	II	60	0.5840058898925782	55-59
Bladder	III	0.9959999620914459	0.999	55-59
Bladder	III	2.003999948501587	0.9941313934326171	55-59
Bladder	III	3	0.9736563110351563	55-59
Bladder	III	3.996000051498413	0.9669554138183594	55-59
Bladder	III	5.003999948501587	0.9451652526855469	55-59
Bladder	III	6	0.9302477264404296	55-59
Bladder	III	9	0.8740565490722656	55-59
Bladder	III	12	0.7845123291015625	55-59
Bladder	III	15	0.7365685272216796	55-59
Bladder	III	18	0.7270626068115235	55-59
Bladder	III	21	0.7053961181640624	55-59
Bladder	III	24	0.6694762420654297	55-59
Bladder	III	27	0.6306766891479492	55-59
Bladder	III	30	0.6019278717041016	55-59
Bladder	III	33	0.6029320907592773	55-59
Bladder	III	36	0.60393524169921875	55-59
Bladder	III	39	0.5865210723876954	55-59
Bladder	III	42	0.5669695281982422	55-59
Bladder	III	45	0.5680517578125	55-59
Bladder	III	48	0.5691444778442383	55-59
Bladder	III	51	0.5703271484375	55-59
Bladder	III	54	0.5714844512939453	55-59
Bladder	III	57	0.57264404296875	55-59
Bladder	III	60	0.5738030624389648	55-59
Bladder	IV	0.9959999620914459	0.9222465515136719	55-59
Bladder	IV	2.003999948501587	0.8346714019775391	55-59
Bladder	IV	3	0.7583154296875	55-59
Bladder	IV	3.996000051498413	0.6846578979492187	55-59
Bladder	IV	5.003999948501587	0.6263495635986328	55-59
Bladder	IV	6	0.5957053756713867	55-59
Bladder	IV	9	0.47748828887939454	55-59
Bladder	IV	12	0.3857403564453125	55-59
Bladder	IV	15	0.3357556915283203	55-59
Bladder	IV	18	0.2847262954711914	55-59
Bladder	IV	21	0.24981735229492188	55-59
Bladder	IV	24	0.22901334762573242	55-59
Bladder	IV	27	0.21602975845336914	55-59
Bladder	IV	30	0.20224058151245117	55-59
Bladder	IV	33	0.2025783157348633	55-59
Bladder	IV	36	0.1915396499633789	55-59
Bladder	IV	39	0.16220954895019532	55-59
Bladder	IV	42	0.1564495372772217	55-59
Bladder	IV	45	0.1567408561706543	55-59
Bladder	IV	48	0.15703373908996582	55-59
Bladder	IV	51	0.15735271453857422	55-59
Bladder	IV	54	0.14407743453979494	55-59
Bladder	IV	57	0.14438191413879395	55-59
Bladder	IV	60	0.14468467712402344	55-59
Bladder	Unknown/missing	0.9959999620914459	0.9545233154296875	55-59
Bladder	Unknown/missing	2.003999948501587	0.9134313201904297	55-59
Bladder	Unknown/missing	3	0.8874354553222656	55-59
Bladder	Unknown/missing	3.996000051498413	0.8664397430419922	55-59
Bladder	Unknown/missing	5.003999948501587	0.8506808471679688	55-59
Bladder	Unknown/missing	6	0.8401315307617188	55-59
Bladder	Unknown/missing	9	0.8127710723876953	55-59
Bladder	Unknown/missing	12	0.7898954772949218	55-59
Bladder	Unknown/missing	15	0.7534693145751953	55-59
Bladder	Unknown/missing	18	0.7417477416992188	55-59
Bladder	Unknown/missing	21	0.7167198181152343	55-59
Bladder	Unknown/missing	24	0.7041903686523437	55-59
Bladder	Unknown/missing	27	0.6913322448730469	55-59
Bladder	Unknown/missing	30	0.6778718566894532	55-59
Bladder	Unknown/missing	33	0.6789534759521484	55-59
Bladder	Unknown/missing	36	0.6724723815917969	55-59
Bladder	Unknown/missing	39	0.6580376434326172	55-59
Bladder	Unknown/missing	42	0.6591885375976563	55-59
Bladder	Unknown/missing	45	0.6516950988769531	55-59
Bladder	Unknown/missing	48	0.6351470184326172	55-59
Bladder	Unknown/missing	51	0.6363542556762696	55-59
Bladder	Unknown/missing	54	0.6375494003295898	55-59
Bladder	Unknown/missing	57	0.6161189651489258	55-59
Bladder	Unknown/missing	60	0.6172397613525391	55-59
Anus	I	0.9959999620914459	0.999	55-59
Anus	I	2.003999948501587	0.999	55-59
Anus	I	3	0.999	55-59
Anus	I	3.996000051498413	0.999	55-59
Anus	I	5.003999948501587	0.999	55-59
Anus	I	6	0.999	55-59
Anus	I	9	0.999	55-59
Anus	I	12	0.999	55-59
Anus	I	15	0.999	55-59
Anus	I	18	0.9965643310546874	55-59
Anus	I	21	0.9978934478759766	55-59
Anus	I	24	0.9992091369628906	55-59
Anus	I	27	0.999	55-59
Anus	I	30	0.9879709625244141	55-59
Anus	I	33	0.9741629028320312	55-59
Anus	I	36	0.9755780792236328	55-59
Anus	I	39	0.9770958709716797	55-59
Anus	I	42	0.9786080932617187	55-59
Anus	I	45	0.9801303100585937	55-59
Anus	I	48	0.9816816711425781	55-59
Anus	I	51	0.9582304382324218	55-59
Anus	I	54	0.925924072265625	55-59
Anus	I	57	0.9275846862792969	55-59
Anus	I	60	0.9292476654052735	55-59
Anus	II	0.9959999620914459	0.9949269104003906	55-59
Anus	II	2.003999948501587	0.9897907257080079	55-59
Anus	II	3	0.990197525024414	55-59
Anus	II	3.996000051498413	0.9906053161621093	55-59
Anus	II	5.003999948501587	0.9910136413574219	55-59
Anus	II	6	0.9914235687255859	55-59
Anus	II	9	0.9805274963378906	55-59
Anus	II	12	0.9498960876464844	55-59
Anus	II	15	0.937529296875	55-59
Anus	II	18	0.9242097473144532	55-59
Anus	II	21	0.9017280578613281	55-59
Anus	II	24	0.8861183166503906	55-59
Anus	II	27	0.8783359527587891	55-59
Anus	II	30	0.8796504974365235	55-59
Anus	II	33	0.8809442901611328	55-59
Anus	II	36	0.8696077728271484	55-59
Anus	II	39	0.8710069274902343	55-59
Anus	II	42	0.8723799896240234	55-59
Anus	II	45	0.8737635040283203	55-59
Anus	II	48	0.8751985168457032	55-59
Anus	II	51	0.8767579650878906	55-59
Anus	II	54	0.8782929992675781	55-59
Anus	II	57	0.8797458648681641	55-59
Anus	II	60	0.8810953521728515	55-59
Anus	III	0.9959999620914459	0.999	55-59
Anus	III	2.003999948501587	0.999	55-59
Anus	III	3	0.9976193237304688	55-59
Anus	III	3.996000051498413	0.9980384826660156	55-59
Anus	III	5.003999948501587	0.9870911407470703	55-59
Anus	III	6	0.987500991821289	55-59
Anus	III	9	0.9767154693603516	55-59
Anus	III	12	0.9522626495361328	55-59
Anus	III	15	0.9080787658691406	55-59
Anus	III	18	0.8799808502197266	55-59
Anus	III	21	0.864923095703125	55-59
Anus	III	24	0.8293026733398438	55-59
Anus	III	27	0.8032034301757812	55-59
Anus	III	30	0.775088119506836	55-59
Anus	III	33	0.7602978515625	55-59
Anus	III	36	0.76144775390625	55-59
Anus	III	39	0.7527682495117187	55-59
Anus	III	42	0.7540227508544922	55-59
Anus	III	45	0.7552893829345703	55-59
Anus	III	48	0.7565784454345703	55-59
Anus	III	51	0.740762939453125	55-59
Anus	III	54	0.7008573150634766	55-59
Anus	III	57	0.7021927642822265	55-59
Anus	III	60	0.7035647583007812	55-59
Anus	IV	0.9959999620914459	0.9543031311035156	55-59
Anus	IV	2.003999948501587	0.8600656127929688	55-59
Anus	IV	3	0.8126390838623047	55-59
Anus	IV	3.996000051498413	0.7651750183105469	55-59
Anus	IV	5.003999948501587	0.7495668792724609	55-59
Anus	IV	6	0.7015510559082031	55-59
Anus	IV	9	0.6178468322753906	55-59
Anus	IV	12	0.47721080780029296	55-59
Anus	IV	15	0.4058357620239258	55-59
Anus	IV	18	0.33062828063964844	55-59
Anus	IV	21	0.33109474182128906	55-59
Anus	IV	24	0.2674137687683105	55-59
Anus	IV	27	0.26782697677612305	55-59
Anus	IV	30	0.21971269607543945	55-59
Anus	IV	33	0.1955262565612793	55-59
Anus	IV	36	0.17136844635009765	55-59
Anus	IV	39	0.1716827392578125	55-59
Anus	IV	42	0.17201156616210939	55-59
Anus	IV	45	0.17234119415283203	55-59
Anus	IV	48	0.17266834259033204	55-59
Anus	IV	51	0.1729946517944336	55-59
Anus	IV	54	0.17327018737792968	55-59
Anus	IV	57	0.17354623794555665	55-59
Anus	IV	60	0.17379274368286132	55-59
Anus	Unknown/missing	0.9959999620914459	0.999	55-59
Anus	Unknown/missing	2.003999948501587	0.9850392150878906	55-59
Anus	Unknown/missing	3	0.9694700622558594	55-59
Anus	Unknown/missing	3.996000051498413	0.9618403625488281	55-59
Anus	Unknown/missing	5.003999948501587	0.9622251892089844	55-59
Anus	Unknown/missing	6	0.9545462799072265	55-59
Anus	Unknown/missing	9	0.9144838714599609	55-59
Anus	Unknown/missing	12	0.8900696563720704	55-59
Anus	Unknown/missing	15	0.8558814239501953	55-59
Anus	Unknown/missing	18	0.8382251739501954	55-59
Anus	Unknown/missing	21	0.8294738006591796	55-59
Anus	Unknown/missing	24	0.8203340911865235	55-59
Anus	Unknown/missing	27	0.8214116668701172	55-59
Anus	Unknown/missing	30	0.7763392639160156	55-59
Anus	Unknown/missing	33	0.7643392944335937	55-59
Anus	Unknown/missing	36	0.7654000091552734	55-59
Anus	Unknown/missing	39	0.7522144317626953	55-59
Anus	Unknown/missing	42	0.7219197082519532	55-59
Anus	Unknown/missing	45	0.7230052947998047	55-59
Anus	Unknown/missing	48	0.7241041564941406	55-59
Anus	Unknown/missing	51	0.7253235626220703	55-59
Anus	Unknown/missing	54	0.7265222930908203	55-59
Anus	Unknown/missing	57	0.6931304931640625	55-59
Anus	Unknown/missing	60	0.6941865539550781	55-59
[OTHER]	NotStaged	0.9959999620914459	0.9670246887207031	55-59
[OTHER]	NotStaged	2.003999948501587	0.9409290313720703	55-59
[OTHER]	NotStaged	3	0.918662338256836	55-59
[OTHER]	NotStaged	3.996000051498413	0.8993521881103516	55-59
[OTHER]	NotStaged	5.003999948501587	0.8832617950439453	55-59
[OTHER]	NotStaged	6	0.8655911254882812	55-59
[OTHER]	NotStaged	9	0.8244361877441406	55-59
[OTHER]	NotStaged	12	0.78732177734375	55-59
[OTHER]	NotStaged	15	0.7511895751953125	55-59
[OTHER]	NotStaged	18	0.7237283325195313	55-59
[OTHER]	NotStaged	21	0.7014320373535157	55-59
[OTHER]	NotStaged	24	0.6834129333496094	55-59
[OTHER]	NotStaged	27	0.6678434753417969	55-59
[OTHER]	NotStaged	30	0.6559140777587891	55-59
[OTHER]	NotStaged	33	0.6477150726318359	55-59
[OTHER]	NotStaged	36	0.6406117248535156	55-59
[OTHER]	NotStaged	39	0.6357622146606445	55-59
[OTHER]	NotStaged	42	0.6277310943603516	55-59
[OTHER]	NotStaged	45	0.6230125427246094	55-59
[OTHER]	NotStaged	48	0.6191701889038086	55-59
[OTHER]	NotStaged	51	0.6156813049316406	55-59
[OTHER]	NotStaged	54	0.6125671768188476	55-59
[OTHER]	NotStaged	57	0.6093108749389649	55-59
[OTHER]	NotStaged	60	0.6065582656860351	55-59
Plasma Cell Neoplasm	NotStaged	0.9959999620914459	0.9826111602783203	50-54
Plasma Cell Neoplasm	NotStaged	2.003999948501587	0.9739067840576172	50-54
Plasma Cell Neoplasm	NotStaged	3	0.9688539123535156	50-54
Plasma Cell Neoplasm	NotStaged	3.996000051498413	0.9652536010742188	50-54
Plasma Cell Neoplasm	NotStaged	5.003999948501587	0.963166732788086	50-54
Plasma Cell Neoplasm	NotStaged	6	0.9594522857666016	50-54
Plasma Cell Neoplasm	NotStaged	9	0.9487232208251953	50-54
Plasma Cell Neoplasm	NotStaged	12	0.9320262908935547	50-54
Plasma Cell Neoplasm	NotStaged	15	0.9264057922363281	50-54
Plasma Cell Neoplasm	NotStaged	18	0.9085408020019531	50-54
Plasma Cell Neoplasm	NotStaged	21	0.8808632659912109	50-54
Plasma Cell Neoplasm	NotStaged	24	0.8623892974853515	50-54
Plasma Cell Neoplasm	NotStaged	27	0.8510362243652344	50-54
Plasma Cell Neoplasm	NotStaged	30	0.8309417724609375	50-54
Plasma Cell Neoplasm	NotStaged	33	0.8233824157714844	50-54
