NCRAS_Draw	Stage	Months	OS	CSS	Age
Sarcoma	III	33	0	0.8035948944091796	40-44 years
Sarcoma	III	36	0	0.8039409637451171	40-44 years
Sarcoma	III	39	0	0.7707038879394531	40-44 years
Sarcoma	III	42	0	0.7710655975341797	40-44 years
Sarcoma	III	45	0	0.7216709136962891	40-44 years
Sarcoma	III	48	0	0.7220163726806641	40-44 years
Sarcoma	III	51	0	0.7223648071289063	40-44 years
Sarcoma	III	54	0	0.626673698425293	40-44 years
Sarcoma	III	57	0	0.6269856262207031	40-44 years
Sarcoma	III	60	0	0.6272977066040039	40-44 years
Sarcoma	IV	0.9959999620914459	0	0.9667803192138672	40-44 years
Sarcoma	IV	2.003999948501587	0	0.916449966430664	40-44 years
Sarcoma	IV	3	0	0.7794858551025391	40-44 years
Sarcoma	IV	3.996000051498413	0	0.7449273681640625	40-44 years
Sarcoma	IV	5.003999948501587	0	0.7276683807373047	40-44 years
Sarcoma	IV	6	0	0.6930960083007812	40-44 years
Sarcoma	IV	9	0	0.6399740600585937	40-44 years
Sarcoma	IV	12	0	0.5431327819824219	40-44 years
Sarcoma	IV	15	0	0.5006755447387695	40-44 years
Sarcoma	IV	18	0	0.40973567962646484	40-44 years
Sarcoma	IV	21	0	0.3850386428833008	40-44 years
Sarcoma	IV	24	0	0.35948642730712893	40-44 years
Sarcoma	IV	27	0	0.33198951721191405	40-44 years
Sarcoma	IV	30	0	0.2717993927001953	40-44 years
Sarcoma	IV	33	0	0.27190948486328126	40-44 years
Sarcoma	IV	36	0	0.2720190048217773	40-44 years
Sarcoma	IV	39	0	0.23325351715087891	40-44 years
Sarcoma	IV	42	0	0.23335222244262696	40-44 years
Sarcoma	IV	45	0	0.23345096588134764	40-44 years
Sarcoma	IV	48	0	0.23355968475341796	40-44 years
Sarcoma	IV	51	0	0.23370956420898437	40-44 years
Sarcoma	IV	54	0	0.23387269973754882	40-44 years
Sarcoma	IV	57	0	0.23403600692749024	40-44 years
Sarcoma	IV	60	0	0.23419946670532227	40-44 years
Sarcoma	Unknown/missing	0.9959999620914459	0	0.9816538238525391	40-44 years
Sarcoma	Unknown/missing	2.003999948501587	0	0.9755361938476562	40-44 years
Sarcoma	Unknown/missing	3	0	0.9693711090087891	40-44 years
Sarcoma	Unknown/missing	3.996000051498413	0	0.963135986328125	40-44 years
Sarcoma	Unknown/missing	5.003999948501587	0	0.9589638519287109	40-44 years
Sarcoma	Unknown/missing	6	0	0.946044921875	40-44 years
Sarcoma	Unknown/missing	9	0	0.941942367553711	40-44 years
Sarcoma	Unknown/missing	12	0	0.9329610443115235	40-44 years
Sarcoma	Unknown/missing	15	0	0.9234164428710937	40-44 years
Sarcoma	Unknown/missing	18	0	0.913485107421875	40-44 years
Sarcoma	Unknown/missing	21	0	0.9005376434326172	40-44 years
Sarcoma	Unknown/missing	24	0	0.8924584197998047	40-44 years
Sarcoma	Unknown/missing	27	0	0.8809032440185547	40-44 years
Sarcoma	Unknown/missing	30	0	0.8624623107910157	40-44 years
Sarcoma	Unknown/missing	33	0	0.8562777709960937	40-44 years
Sarcoma	Unknown/missing	36	0	0.8566516876220703	40-44 years
Sarcoma	Unknown/missing	39	0	0.8388541412353515	40-44 years
Sarcoma	Unknown/missing	42	0	0.8354134368896484	40-44 years
Sarcoma	Unknown/missing	45	0	0.8358203125	40-44 years
Sarcoma	Unknown/missing	48	0	0.8362290954589844	40-44 years
Sarcoma	Unknown/missing	51	0	0.83667755126953125	40-44 years
Sarcoma	Unknown/missing	54	0	0.8371240234375	40-44 years
Sarcoma	Unknown/missing	57	0	0.8375686645507813	40-44 years
Sarcoma	Unknown/missing	60	0	0.8296464538574219	40-44 years
Prostate	I	0.9959999620914459	0	0.999	40-44 years
Prostate	I	2.003999948501587	0	0.999	40-44 years
Prostate	I	3	0	0.999	40-44 years
Prostate	I	3.996000051498413	0	0.999	40-44 years
Prostate	I	5.003999948501587	0	0.999	40-44 years
Prostate	I	6	0	0.999	40-44 years
Prostate	I	9	0	0.999	40-44 years
Prostate	I	12	0	0.999	40-44 years
Prostate	I	15	0	0.9948527526855468	40-44 years
Prostate	I	18	0	0.9953396606445313	40-44 years
Prostate	I	21	0	0.9958280181884765	40-44 years
Prostate	I	24	0	0.9963214111328125	40-44 years
Prostate	I	27	0	0.9968657684326172	40-44 years
Prostate	I	30	0	0.9974117279052734	40-44 years
Prostate	I	33	0	0.9979619598388672	40-44 years
Prostate	I	36	0	0.99852294921875	40-44 years
Prostate	I	39	0	0.9991497039794922	40-44 years
Prostate	I	42	0	0.9997789001464844	40-44 years
Prostate	I	45	0	0.999	40-44 years
Prostate	I	48	0	0.999	40-44 years
Prostate	I	51	0	0.999	40-44 years
Prostate	I	54	0	0.999	40-44 years
Prostate	I	57	0	0.999	40-44 years
Prostate	I	60	0	0.999	40-44 years
Prostate	II	0.9959999620914459	0	0.999	40-44 years
Prostate	II	2.003999948501587	0	0.999	40-44 years
Prostate	II	3	0	0.999	40-44 years
Prostate	II	3.996000051498413	0	0.999	40-44 years
Prostate	II	5.003999948501587	0	0.999	40-44 years
Prostate	II	6	0	0.999	40-44 years
Prostate	II	9	0	0.999	40-44 years
Prostate	II	12	0	0.999	40-44 years
Prostate	II	15	0	0.999	40-44 years
Prostate	II	18	0	0.999	40-44 years
Prostate	II	21	0	0.999	40-44 years
Prostate	II	24	0	0.999	40-44 years
Prostate	II	27	0	0.999	40-44 years
Prostate	II	30	0	0.999	40-44 years
Prostate	II	33	0	0.999	40-44 years
Prostate	II	36	0	0.999	40-44 years
Prostate	II	39	0	0.999	40-44 years
Prostate	II	42	0	0.999	40-44 years
Prostate	II	45	0	0.999	40-44 years
Prostate	II	48	0	0.999	40-44 years
Prostate	II	51	0	0.999	40-44 years
Prostate	II	54	0	0.999	40-44 years
Prostate	II	57	0	0.999	40-44 years
Prostate	II	60	0	0.999	40-44 years
Prostate	III	0.9959999620914459	0	0.999	40-44 years
Prostate	III	2.003999948501587	0	0.999	40-44 years
Prostate	III	3	0	0.999	40-44 years
Prostate	III	3.996000051498413	0	0.999	40-44 years
Prostate	III	5.003999948501587	0	0.999	40-44 years
Prostate	III	6	0	0.999	40-44 years
Prostate	III	9	0	0.999	40-44 years
Prostate	III	12	0	0.999	40-44 years
Prostate	III	15	0	0.999	40-44 years
Prostate	III	18	0	0.999	40-44 years
Prostate	III	21	0	0.999	40-44 years
Prostate	III	24	0	0.999	40-44 years
Prostate	III	27	0	0.999	40-44 years
Prostate	III	30	0	0.999	40-44 years
Prostate	III	33	0	0.999	40-44 years
Prostate	III	36	0	0.999	40-44 years
Prostate	III	39	0	0.9681925201416015	40-44 years
Prostate	III	42	0	0.96883544921875	40-44 years
Prostate	III	45	0	0.9694734191894532	40-44 years
Prostate	III	48	0	0.9700788879394531	40-44 years
Prostate	III	51	0	0.9707041931152344	40-44 years
Prostate	III	54	0	0.9713327026367188	40-44 years
Prostate	III	57	0	0.9719804382324219	40-44 years
Prostate	III	60	0	0.9726120758056641	40-44 years
Prostate	IV	0.9959999620914459	0	0.999	40-44 years
Prostate	IV	2.003999948501587	0	0.999	40-44 years
Prostate	IV	3	0	0.999	40-44 years
Prostate	IV	3.996000051498413	0	0.999	40-44 years
Prostate	IV	5.003999948501587	0	0.999	40-44 years
Prostate	IV	6	0	0.999	40-44 years
Prostate	IV	9	0	0.9536940765380859	40-44 years
Prostate	IV	12	0	0.8735245513916016	40-44 years
Prostate	IV	15	0	0.8437921905517578	40-44 years
Prostate	IV	18	0	0.7804020690917969	40-44 years
Prostate	IV	21	0	0.7475691223144532	40-44 years
Prostate	IV	24	0	0.7479066467285156	40-44 years
Prostate	IV	27	0	0.7482695007324218	40-44 years
Prostate	IV	30	0	0.707086181640625	40-44 years
Prostate	IV	33	0	0.7074101257324219	40-44 years
Prostate	IV	36	0	0.6572214508056641	40-44 years
Prostate	IV	39	0	0.5477304458618164	40-44 years
Prostate	IV	42	0	0.5479659271240235	40-44 years
Prostate	IV	45	0	0.48721603393554686	40-44 years
Prostate	IV	48	0	0.4874269485473633	40-44 years
Prostate	IV	51	0	0.48765422821044924	40-44 years
Prostate	IV	54	0	0.4878572082519531	40-44 years
Prostate	IV	57	0	0.48805091857910154	40-44 years
Prostate	IV	60	0	0.488251953125	40-44 years
Prostate	Unknown/missing	0.9959999620914459	0	0.999	40-44 years
Prostate	Unknown/missing	2.003999948501587	0	0.999	40-44 years
Prostate	Unknown/missing	3	0	0.999	40-44 years
Prostate	Unknown/missing	3.996000051498413	0	0.999	40-44 years
Prostate	Unknown/missing	5.003999948501587	0	0.999	40-44 years
Prostate	Unknown/missing	6	0	0.999	40-44 years
Prostate	Unknown/missing	9	0	0.999	40-44 years
Prostate	Unknown/missing	12	0	0.999	40-44 years
Prostate	Unknown/missing	15	0	0.9686680603027343	40-44 years
Prostate	Unknown/missing	18	0	0.9690962982177734	40-44 years
Prostate	Unknown/missing	21	0	0.9695146179199219	40-44 years
Prostate	Unknown/missing	24	0	0.9699329376220703	40-44 years
Prostate	Unknown/missing	27	0	0.9703955841064453	40-44 years
Prostate	Unknown/missing	30	0	0.97085693359375	40-44 years
Prostate	Unknown/missing	33	0	0.9713119506835938	40-44 years
Prostate	Unknown/missing	36	0	0.9717671203613282	40-44 years
Prostate	Unknown/missing	39	0	0.9722675323486328	40-44 years
Prostate	Unknown/missing	42	0	0.972774887084961	40-44 years
Prostate	Unknown/missing	45	0	0.9732807922363281	40-44 years
Prostate	Unknown/missing	48	0	0.9737945556640625	40-44 years
Prostate	Unknown/missing	51	0	0.974375	40-44 years
Prostate	Unknown/missing	54	0	0.9749382019042969	40-44 years
Prostate	Unknown/missing	57	0	0.9754692077636719	40-44 years
Prostate	Unknown/missing	60	0	0.9759782409667969	40-44 years
Plasma Cell Neoplasm	I	0.9959999620914459	0	0.999	40-44 years
Plasma Cell Neoplasm	I	2.003999948501587	0	0.999	40-44 years
Plasma Cell Neoplasm	I	3	0	0.999	40-44 years
Plasma Cell Neoplasm	I	3.996000051498413	0	0.999	40-44 years
Plasma Cell Neoplasm	I	5.003999948501587	0	0.999	40-44 years
Plasma Cell Neoplasm	I	6	0	0.999	40-44 years
Plasma Cell Neoplasm	I	9	0	0.9778032684326172	40-44 years
Plasma Cell Neoplasm	I	12	0	0.978162841796875	40-44 years
Plasma Cell Neoplasm	I	15	0	0.9785585021972656	40-44 years
Plasma Cell Neoplasm	I	18	0	0.9789540100097657	40-44 years
Plasma Cell Neoplasm	I	21	0	0.979349365234375	40-44 years
Plasma Cell Neoplasm	I	24	0	0.979744644165039	40-44 years
Plasma Cell Neoplasm	I	27	0	0.9801715850830078	40-44 years
Plasma Cell Neoplasm	I	30	0	0.924613037109375	40-44 years
Plasma Cell Neoplasm	I	33	0	0.9250212097167969	40-44 years
Plasma Cell Neoplasm	I	36	0	0.9254310607910157	40-44 years
Plasma Cell Neoplasm	I	39	0	0.925870590209961	40-44 years
Plasma Cell Neoplasm	I	42	0	0.9263111114501953	40-44 years
Plasma Cell Neoplasm	I	45	0	0.9267533874511719	40-44 years
Plasma Cell Neoplasm	I	48	0	0.9272073364257812	40-44 years
Plasma Cell Neoplasm	I	51	0	0.92775634765625	40-44 years
Plasma Cell Neoplasm	I	54	0	0.9284339904785156	40-44 years
Plasma Cell Neoplasm	I	57	0	0.9292256927490234	40-44 years
Plasma Cell Neoplasm	I	60	0	0.9301187133789063	40-44 years
Plasma Cell Neoplasm	II	0.9959999620914459	0	0.999	40-44 years
Plasma Cell Neoplasm	II	2.003999948501587	0	0.999	40-44 years
Plasma Cell Neoplasm	II	3	0	0.999	40-44 years
Plasma Cell Neoplasm	II	3.996000051498413	0	0.999	40-44 years
Plasma Cell Neoplasm	II	5.003999948501587	0	0.999	40-44 years
Plasma Cell Neoplasm	II	6	0	0.999	40-44 years
Plasma Cell Neoplasm	II	9	0	0.999	40-44 years
Plasma Cell Neoplasm	II	12	0	0.999	40-44 years
Plasma Cell Neoplasm	II	15	0	0.9540036010742188	40-44 years
Plasma Cell Neoplasm	II	18	0	0.9543557739257813	40-44 years
Plasma Cell Neoplasm	II	21	0	0.8969139099121094	40-44 years
Plasma Cell Neoplasm	II	24	0	0.8972489929199219	40-44 years
Plasma Cell Neoplasm	II	27	0	0.8196343231201172	40-44 years
Plasma Cell Neoplasm	II	30	0	0.8199832153320312	40-44 years
Plasma Cell Neoplasm	II	33	0	0.8203451538085937	40-44 years
Plasma Cell Neoplasm	II	36	0	0.8207322692871094	40-44 years
Plasma Cell Neoplasm	II	39	0	0.8211869812011718	40-44 years
Plasma Cell Neoplasm	II	42	0	0.8216726684570312	40-44 years
Plasma Cell Neoplasm	II	45	0	0.8221529388427734	40-44 years
Plasma Cell Neoplasm	II	48	0	0.8226402282714844	40-44 years
Plasma Cell Neoplasm	II	51	0	0.8232306671142579	40-44 years
Plasma Cell Neoplasm	II	54	0	0.41125724792480467	40-44 years
Plasma Cell Neoplasm	II	57	0	0.4115016937255859	40-44 years
Plasma Cell Neoplasm	II	60	0	0.869072036743164	40-44 years
Plasma Cell Neoplasm	III	0.9959999620914459	0	0.9584662628173828	40-44 years
Plasma Cell Neoplasm	III	2.003999948501587	0	0.916922607421875	40-44 years
Plasma Cell Neoplasm	III	3	0	0.91705078125	40-44 years
Plasma Cell Neoplasm	III	3.996000051498413	0	0.9171792602539063	40-44 years
Plasma Cell Neoplasm	III	5.003999948501587	0	0.9173075866699218	40-44 years
Plasma Cell Neoplasm	III	6	0	0.9174360656738281	40-44 years
Plasma Cell Neoplasm	III	9	0	0.870750732421875	40-44 years
Plasma Cell Neoplasm	III	12	0	0.8711201477050782	40-44 years
Plasma Cell Neoplasm	III	15	0	0.818799819946289	40-44 years
Plasma Cell Neoplasm	III	18	0	0.8192180633544922	40-44 years
Plasma Cell Neoplasm	III	21	0	0.7611077117919922	40-44 years
Plasma Cell Neoplasm	III	24	0	0.7004917907714844	40-44 years
Plasma Cell Neoplasm	III	27	0	0.7008720397949219	40-44 years
Plasma Cell Neoplasm	III	30	0	0.7012313842773438	40-44 years
Plasma Cell Neoplasm	III	33	0	0.7015998077392578	40-44 years
Plasma Cell Neoplasm	III	36	0	0.7019842529296875	40-44 years
Plasma Cell Neoplasm	III	39	0	0.70240478515625	40-44 years
Plasma Cell Neoplasm	III	42	0	0.7027935791015625	40-44 years
Plasma Cell Neoplasm	III	45	0	0.703182601928711	40-44 years
Plasma Cell Neoplasm	III	48	0	0.7035631561279296	40-44 years
Plasma Cell Neoplasm	III	51	0	0.7039258575439453	40-44 years
Plasma Cell Neoplasm	III	54	0	0.7042230224609375	40-44 years
Plasma Cell Neoplasm	III	57	0	0.7045204162597656	40-44 years
Plasma Cell Neoplasm	III	60	0	0.7048178863525391	40-44 years
Plasma Cell Neoplasm	IV	0.9959999620914459	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	2.003999948501587	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	3	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	3.996000051498413	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	5.003999948501587	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	6	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	9	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	12	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	15	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	18	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	21	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	24	0	0.999	40-44 years
Plasma Cell Neoplasm	IV	27	0	0.6687439727783203	40-44 years
Plasma Cell Neoplasm	IV	30	0	0.668997802734375	40-44 years
Plasma Cell Neoplasm	IV	33	0	0.6692516326904296	40-44 years
Plasma Cell Neoplasm	IV	36	0	0.6695055389404296	40-44 years
Plasma Cell Neoplasm	IV	39	0	0.6697943878173828	40-44 years
Plasma Cell Neoplasm	IV	42	0	0.6700833129882813	40-44 years
Plasma Cell Neoplasm	IV	45	0	0.6703724670410156	40-44 years
Plasma Cell Neoplasm	IV	48	0	0.6706616973876953	40-44 years
Plasma Cell Neoplasm	IV	51	0	0.6709854125976562	40-44 years
Plasma Cell Neoplasm	IV	54	0	0.6713093566894531	40-44 years
Plasma Cell Neoplasm	IV	57	0	0.6716334533691406	40-44 years
Plasma Cell Neoplasm	IV	60	0	0.6719576263427735	40-44 years
Plasma Cell Neoplasm	Unknown/missing	0.9959999620914459	0	0.9781364440917969	40-44 years
Plasma Cell Neoplasm	Unknown/missing	2.003999948501587	0	0.9708387756347656	40-44 years
Plasma Cell Neoplasm	Unknown/missing	3	0	0.9709519958496093	40-44 years
Plasma Cell Neoplasm	Unknown/missing	3.996000051498413	0	0.9673011016845703	40-44 years
Plasma Cell Neoplasm	Unknown/missing	5.003999948501587	0	0.963621826171875	40-44 years
Plasma Cell Neoplasm	Unknown/missing	6	0	0.9599266815185546	40-44 years
Plasma Cell Neoplasm	Unknown/missing	9	0	0.9448371887207031	40-44 years
Plasma Cell Neoplasm	Unknown/missing	12	0	0.9252965545654297	40-44 years
Plasma Cell Neoplasm	Unknown/missing	15	0	0.9173447418212891	40-44 years
Plasma Cell Neoplasm	Unknown/missing	18	0	0.904666519165039	40-44 years
Plasma Cell Neoplasm	Unknown/missing	21	0	0.8733662414550781	40-44 years
Plasma Cell Neoplasm	Unknown/missing	24	0	0.8594933319091796	40-44 years
Plasma Cell Neoplasm	Unknown/missing	27	0	0.84493408203125	40-44 years
Plasma Cell Neoplasm	Unknown/missing	30	0	0.8452690887451172	40-44 years
Plasma Cell Neoplasm	Unknown/missing	33	0	0.8298777770996094	40-44 years
Plasma Cell Neoplasm	Unknown/missing	36	0	0.8302048492431641	40-44 years
Plasma Cell Neoplasm	Unknown/missing	39	0	0.8190290069580078	40-44 years
Plasma Cell Neoplasm	Unknown/missing	42	0	0.8068692016601563	40-44 years
Plasma Cell Neoplasm	Unknown/missing	45	0	0.773555908203125	40-44 years
Plasma Cell Neoplasm	Unknown/missing	48	0	0.7738767242431641	40-44 years
Plasma Cell Neoplasm	Unknown/missing	51	0	0.77422607421875	40-44 years
Plasma Cell Neoplasm	Unknown/missing	54	0	0.7745758056640625	40-44 years
Plasma Cell Neoplasm	Unknown/missing	57	0	0.7749217987060547	40-44 years
Plasma Cell Neoplasm	Unknown/missing	60	0	0.7617938232421875	40-44 years
Pancreas	I	0.9959999620914459	0	0.999	40-44 years
Pancreas	I	2.003999948501587	0	0.999	40-44 years
Pancreas	I	3	0	0.999	40-44 years
Pancreas	I	3.996000051498413	0	0.999	40-44 years
Pancreas	I	5.003999948501587	0	0.999	40-44 years
Pancreas	I	6	0	0.999	40-44 years
Pancreas	I	9	0	0.9163892364501953	40-44 years
Pancreas	I	12	0	0.8861442565917969	40-44 years
Pancreas	I	15	0	0.8864568328857422	40-44 years
Pancreas	I	18	0	0.8867695617675782	40-44 years
Pancreas	I	21	0	0.8870779418945313	40-44 years
Pancreas	I	24	0	0.8873855590820312	40-44 years
Pancreas	I	27	0	0.8454011535644531	40-44 years
Pancreas	I	30	0	0.8457122039794922	40-44 years
Pancreas	I	33	0	0.8460142517089844	40-44 years
Pancreas	I	36	0	0.8463163757324219	40-44 years
Pancreas	I	39	0	0.8466536712646484	40-44 years
Pancreas	I	42	0	0.8470084381103515	40-44 years
Pancreas	I	45	0	0.8473793029785156	40-44 years
Pancreas	I	48	0	0.8477664947509765	40-44 years
Pancreas	I	51	0	0.8481912231445312	40-44 years
Pancreas	I	54	0	0.8486211395263672	40-44 years
Pancreas	I	57	0	0.849075927734375	40-44 years
Pancreas	I	60	0	0.8494942474365235	40-44 years
Pancreas	II	0.9959999620914459	0	0.9825856018066407	40-44 years
Pancreas	II	2.003999948501587	0	0.9648484802246093	40-44 years
Pancreas	II	3	0	0.9649754333496093	40-44 years
Pancreas	II	3.996000051498413	0	0.9465472412109375	40-44 years
Pancreas	II	5.003999948501587	0	0.9466722869873047	40-44 years
Pancreas	II	6	0	0.9467979431152344	40-44 years
Pancreas	II	9	0	0.8505188751220704	40-44 years
Pancreas	II	12	0	0.7335404968261718	40-44 years
Pancreas	II	15	0	0.7134616851806641	40-44 years
Pancreas	II	18	0	0.6497962951660157	40-44 years
Pancreas	II	21	0	0.5804122161865234	40-44 years
Pancreas	II	24	0	0.5542886352539063	40-44 years
Pancreas	II	27	0	0.554537696838379	40-44 years
Pancreas	II	30	0	0.5178809356689453	40-44 years
Pancreas	II	33	0	0.3883266067504883	40-44 years
Pancreas	II	36	0	0.38847003936767577	40-44 years
Pancreas	II	39	0	0.38862354278564454	40-44 years
Pancreas	II	42	0	0.38876899719238284	40-44 years
Pancreas	II	45	0	0.3241900634765625	40-44 years
Pancreas	II	48	0	0.324319953918457	40-44 years
Pancreas	II	51	0	0.3244651794433594	40-44 years
Pancreas	II	54	0	0.3246186447143555	40-44 years
Pancreas	II	57	0	0.3247966766357422	40-44 years
Pancreas	II	60	0	0.32497482299804686	40-44 years
Pancreas	III	0.9959999620914459	0	0.999	40-44 years
Pancreas	III	2.003999948501587	0	0.979413070678711	40-44 years
Pancreas	III	3	0	0.9582353210449219	40-44 years
Pancreas	III	3.996000051498413	0	0.9152838897705078	40-44 years
Pancreas	III	5.003999948501587	0	0.8271700286865235	40-44 years
Pancreas	III	6	0	0.8272734832763672	40-44 years
Pancreas	III	9	0	0.6485773468017578	40-44 years
Pancreas	III	12	0	0.5544499206542969	40-44 years
Pancreas	III	15	0	0.45378368377685546	40-44 years
Pancreas	III	18	0	0.40052692413330077	40-44 years
Pancreas	III	21	0	0.37103111267089844	40-44 years
Pancreas	III	24	0	0.3402432632446289	40-44 years
Pancreas	III	27	0	0.3094790267944336	40-44 years
Pancreas	III	30	0	0.3096106719970703	40-44 years
Pancreas	III	33	0	0.2733541679382324	40-44 years
Pancreas	III	36	0	0.23444469451904296	40-44 years
Pancreas	III	39	0	0.23456110000610353	40-44 years
Pancreas	III	42	0	0.23468975067138673	40-44 years
Pancreas	III	45	0	0.23481582641601562	40-44 years
Pancreas	III	48	0	0.23493228912353514	40-44 years
Pancreas	III	51	0	0.2350436592102051	40-44 years
Pancreas	III	54	0	0.3231167221069336	40-44 years
Pancreas	III	57	0	0.3233128356933594	40-44 years
Pancreas	III	60	0	0.3234737396240234	40-44 years
Pancreas	IV	0.9959999620914459	0	0.8743216705322265	40-44 years
Pancreas	IV	2.003999948501587	0	0.758973388671875	40-44 years
Pancreas	IV	3	0	0.6459561920166016	40-44 years
Pancreas	IV	3.996000051498413	0	0.5796545028686524	40-44 years
Pancreas	IV	5.003999948501587	0	0.4949896621704102	40-44 years
Pancreas	IV	6	0	0.46368507385253904	40-44 years
Pancreas	IV	9	0	0.3398460388183594	40-44 years
Pancreas	IV	12	0	0.27681726455688477	40-44 years
Pancreas	IV	15	0	0.21146617889404296	40-44 years
Pancreas	IV	18	0	0.1758468246459961	40-44 years
Pancreas	IV	21	0	0.1439204978942871	40-44 years
Pancreas	IV	24	0	0.14396823883056642	40-44 years
Pancreas	IV	27	0	0.1382594108581543	40-44 years
Pancreas	IV	30	0	0.12601566314697266	40-44 years
Pancreas	IV	33	0	0.11925471305847168	40-44 years
Pancreas	IV	36	0	0.11208313941955567	40-44 years
Pancreas	IV	39	0	0.09667101860046387	40-44 years
Pancreas	IV	42	0	0.09671348571777344	40-44 years
Pancreas	IV	45	0	0.08061846733093261	40-44 years
Pancreas	IV	48	0	0.06369017601013184	40-44 years
Pancreas	IV	51	0	0.06372116565704346	40-44 years
Pancreas	IV	54	0	0.06375298500061036	40-44 years
Pancreas	IV	57	0	0.04546957492828369	40-44 years
Pancreas	IV	60	0	0.04548319339752197	40-44 years
Pancreas	Unknown/missing	0.9959999620914459	0	0.8395219421386719	40-44 years
Pancreas	Unknown/missing	2.003999948501587	0	0.7954319000244141	40-44 years
Pancreas	Unknown/missing	3	0	0.7513307952880859	40-44 years
Pancreas	Unknown/missing	3.996000051498413	0	0.7366924285888672	40-44 years
Pancreas	Unknown/missing	5.003999948501587	0	0.7220506286621093	40-44 years
Pancreas	Unknown/missing	6	0	0.7074079895019532	40-44 years
Pancreas	Unknown/missing	9	0	0.6629708862304687	40-44 years
Pancreas	Unknown/missing	12	0	0.6000425338745117	40-44 years
Pancreas	Unknown/missing	15	0	0.566462516784668	40-44 years
Pancreas	Unknown/missing	18	0	0.5495254516601562	40-44 years
Pancreas	Unknown/missing	21	0	0.5148019790649414	40-44 years
Pancreas	Unknown/missing	24	0	0.4972698974609375	40-44 years
Pancreas	Unknown/missing	27	0	0.49748466491699217	40-44 years
Pancreas	Unknown/missing	30	0	0.4799610137939453	40-44 years
Pancreas	Unknown/missing	33	0	0.44378334045410156	40-44 years
Pancreas	Unknown/missing	36	0	0.42546394348144534	40-44 years
Pancreas	Unknown/missing	39	0	0.42565242767333983	40-44 years
Pancreas	Unknown/missing	42	0	0.4258356475830078	40-44 years
Pancreas	Unknown/missing	45	0	0.4260136795043945	40-44 years
Pancreas	Unknown/missing	48	0	0.4047937774658203	40-44 years
Pancreas	Unknown/missing	51	0	0.4049722290039062	40-44 years
Pancreas	Unknown/missing	54	0	0.4051526641845703	40-44 years
Pancreas	Unknown/missing	57	0	0.405338249206543	40-44 years
Pancreas	Unknown/missing	60	0	0.40552947998046873	40-44 years
Ovary	I	0.9959999620914459	0	0.999	40-44 years
Ovary	I	2.003999948501587	0	0.999	40-44 years
Ovary	I	3	0	0.999	40-44 years
Ovary	I	3.996000051498413	0	0.9988821411132812	40-44 years
Ovary	I	5.003999948501587	0	0.9989728546142578	40-44 years
Ovary	I	6	0	0.9990636444091797	40-44 years
Ovary	I	9	0	0.9961642456054688	40-44 years
Ovary	I	12	0	0.9964360809326172	40-44 years
Ovary	I	15	0	0.9950046539306641	40-44 years
Ovary	I	18	0	0.9916797637939453	40-44 years
Ovary	I	21	0	0.9900727081298828	40-44 years
Ovary	I	24	0	0.9823519134521485	40-44 years
Ovary	I	27	0	0.9784242248535157	40-44 years
Ovary	I	30	0	0.9787467956542969	40-44 years
Ovary	I	33	0	0.9741757202148438	40-44 years
Ovary	I	36	0	0.9718559265136719	40-44 years
Ovary	I	39	0	0.9693045806884766	40-44 years
Ovary	I	42	0	0.9696534729003906	40-44 years
Ovary	I	45	0	0.9700022125244141	40-44 years
Ovary	I	48	0	0.9663236999511718	40-44 years
Ovary	I	51	0	0.9667068481445312	40-44 years
Ovary	I	54	0	0.9670909118652343	40-44 years
Ovary	I	57	0	0.9674723052978516	40-44 years
Ovary	I	60	0	0.9678522491455078	40-44 years
Ovary	II	0.9959999620914459	0	0.999	40-44 years
Ovary	II	2.003999948501587	0	0.988272705078125	40-44 years
Ovary	II	3	0	0.9763822174072265	40-44 years
Ovary	II	3.996000051498413	0	0.9764707946777343	40-44 years
Ovary	II	5.003999948501587	0	0.9765597534179687	40-44 years
Ovary	II	6	0	0.9637989807128906	40-44 years
Ovary	II	9	0	0.9378226470947265	40-44 years
Ovary	II	12	0	0.9380753326416016	40-44 years
Ovary	II	15	0	0.9383531188964844	40-44 years
Ovary	II	18	0	0.93863037109375	40-44 years
Ovary	II	21	0	0.9389047241210937	40-44 years
Ovary	II	24	0	0.9391791534423828	40-44 years
Ovary	II	27	0	0.9394822692871094	40-44 years
Ovary	II	30	0	0.920600814819336	40-44 years
Ovary	II	33	0	0.9208928680419922	40-44 years
Ovary	II	36	0	0.9211871337890625	40-44 years
Ovary	II	39	0	0.9215098571777344	40-44 years
Ovary	II	42	0	0.8951190948486328	40-44 years
Ovary	II	45	0	0.8954414367675781	40-44 years
Ovary	II	48	0	0.8957659149169922	40-44 years
Ovary	II	51	0	0.8961187744140625	40-44 years
Ovary	II	54	0	0.8964768981933594	40-44 years
